Time,COM Elapse,0-Pressure,0-Pressure Temperature,0-Humidity,0-Humidity Temperature,1-EE03 Humidity,1-EE03 Humidity Temperature,2-Sensor Temperature,2-Object Temperature,3-GPS Latitude,3-GPS Longitude,3-GPS Altitude,3-GPS Sat Count,4-HTU21D Humidity,4-HTU21D Humidity Temperature,5-NTC Temperature A,5-NTC Resistance A,6-Hanwei CO ppm,6-Hanwei CO SUP VDC,6-Hanwei CO VDC ,7-Hanwei CH4 ppm,7-Hanwei CH4 SUP VDC,7-Hanwei CH4 VDC ,8-IST HYT 271 Humidity,8-IST HYT 271 Humidity Temperature,13-NTC Temperature B,13-NTC Resistance B,14-EEH210 Humidity,14-EEH210 Humidity Temperature,15-IMS PT100A Temperature,15-IMS PT100A Resistance,16-IMS PT100B Temperature,16-IMS PT100B Resistance,17-IST HYT 271 Humidity B,17-IST HYT 271 Humidity Temperature B,XQ-iMet-XQ Pressure,XQ-iMet-XQ Air Temperature,XQ-iMet-XQ Humidity,XQ-iMet-XQ Humidity Temp,XQ-iMet-XQ Date,XQ-iMet-XQ Time,XQ-iMet-XQ Longitude,XQ-iMet-XQ Latitude,XQ-iMet-XQ Altitude,XQ-iMet-XQ Sat Count,
2022.06.16 20:37:49.5734,18.264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979.5,20.98,19.7,21.09,2022/06/16,17:13:43,68.6823852,60.8921209,227.991,16,
2022.06.16 20:37:49.5896,18.280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979.33,20.96,19.6,21.09,2022/06/16,17:13:44,68.682382,60.8921219,229.793,16,
2022.06.16 20:37:49.6277,18.318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979.14,20.93,19.6,21.08,2022/06/16,17:13:45,68.6823797,60.892122,231.502,16,
2022.06.16 20:37:49.6525,18.343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978.96,20.94,19.6,21.08,2022/06/16,17:13:46,68.6823788,60.8921204,233.062,16,
2022.06.16 20:37:49.6681,18.358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978.74,20.91,19.6,21.05,2022/06/16,17:13:47,68.682378,60.8921187,234.903,16,
2022.06.16 20:37:49.7001,18.390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978.56,20.88,19.6,21.05,2022/06/16,17:13:48,68.6823762,60.8921174,236.785,16,
2022.06.16 20:37:49.7322,18.422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978.35,20.9,19.7,21.04,2022/06/16,17:13:49,68.6823756,60.8921162,238.499,16,
2022.06.16 20:37:49.7484,18.439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978.17,20.86,19.7,21.02,2022/06/16,17:13:50,68.6823754,60.8921139,240.038,16,
2022.06.16 20:37:49.7688,18.459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977.91,20.87,19.7,20.99,2022/06/16,17:13:51,68.6823754,60.8921108,241.479,16,
2022.06.16 20:37:49.8021,18.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977.77,20.81,19.7,20.99,2022/06/16,17:13:52,68.6823775,60.8921069,243.162,16,
2022.06.16 20:37:49.8344,18.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977.61,20.82,19.7,20.98,2022/06/16,17:13:53,68.6823787,60.8921052,245.07,16,
2022.06.16 20:37:49.8505,18.541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977.37,20.79,19.7,20.95,2022/06/16,17:13:54,68.6823793,60.8921042,247.07,16,
2022.06.16 20:37:49.8825,18.573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977.19,20.79,19.7,20.94,2022/06/16,17:13:55,68.6823809,60.892103,249.113,16,
2022.06.16 20:37:49.9115,18.602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976.99,20.75,19.7,20.92,2022/06/16,17:13:56,68.6823816,60.8921011,250.823,16,
2022.06.16 20:37:49.9337,18.624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976.85,20.76,19.7,20.9,2022/06/16,17:13:57,68.6823851,60.8921008,252.895,16,
2022.06.16 20:37:49.9498,18.640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976.6,20.72,19.7,20.89,2022/06/16,17:13:58,68.6823843,60.8920998,254.586,16,
2022.06.16 20:37:49.9822,18.672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976.42,20.74,19.8,20.89,2022/06/16,17:13:59,68.6823851,60.8920967,256.433,16,
2022.06.16 20:37:50.0140,18.704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976.22,20.72,19.8,20.87,2022/06/16,17:14:00,68.6823844,60.8920937,258.203,16,
2022.06.16 20:37:50.0296,18.720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976.06,20.68,19.8,20.86,2022/06/16,17:14:01,68.6823815,60.8920941,260.099,16,
2022.06.16 20:37:50.0623,18.752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975.85,20.68,19.8,20.85,2022/06/16,17:14:02,68.6823814,60.8920948,262.224,16,
2022.06.16 20:37:50.0800,18.770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975.66,20.62,19.8,20.82,2022/06/16,17:14:03,68.6823792,60.8920938,264.024,16,
2022.06.16 20:37:50.1128,18.803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975.49,20.65,19.8,20.83,2022/06/16,17:14:04,68.682376,60.8920944,266.125,16,
2022.06.16 20:37:50.1455,18.836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975.21,20.63,19.8,20.81,2022/06/16,17:14:05,68.6823721,60.892095,267.991,16,
2022.06.16 20:37:50.1616,18.852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975.02,20.66,19.9,20.81,2022/06/16,17:14:06,68.6823685,60.8920947,269.977,16,
2022.06.16 20:37:50.1935,18.884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,974.82,20.61,19.9,20.78,2022/06/16,17:14:07,68.6823663,60.8920943,271.963,16,
2022.06.16 20:37:50.2100,18.900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,974.65,20.55,19.9,20.77,2022/06/16,17:14:08,68.6823638,60.8920935,273.814,16,
2022.06.16 20:37:50.2460,18.936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,974.39,20.63,19.9,20.77,2022/06/16,17:14:09,68.682362,60.8920929,275.525,16,
2022.06.16 20:37:50.2623,18.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,974.25,20.56,19.9,20.75,2022/06/16,17:14:10,68.6823601,60.8920921,277.237,16,
2022.06.16 20:37:50.2962,18.986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,974.03,20.59,20,20.75,2022/06/16,17:14:11,68.6823594,60.8920921,278.8,16,
2022.06.16 20:37:50.3127,19.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973.87,20.56,20,20.74,2022/06/16,17:14:12,68.6823592,60.8920907,280.394,16,
2022.06.16 20:37:50.3393,19.030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973.65,20.54,20,20.71,2022/06/16,17:14:13,68.6823591,60.8920889,281.785,16,
2022.06.16 20:37:50.3715,19.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973.44,20.55,20.1,20.71,2022/06/16,17:14:14,68.6823616,60.8920876,283.29,16,
2022.06.16 20:37:50.4030,19.093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973.25,20.52,20.1,20.7,2022/06/16,17:14:15,68.6823641,60.8920858,284.615,16,
2022.06.16 20:37:50.4290,19.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973.03,20.52,20.1,20.68,2022/06/16,17:14:16,68.682364,60.8920853,286.201,16,
2022.06.16 20:37:50.4541,19.144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,972.83,20.52,20.1,20.7,2022/06/16,17:14:17,68.6823633,60.8920849,287.857,16,
2022.06.16 20:37:50.4701,19.160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,972.59,20.5,20.1,20.66,2022/06/16,17:14:18,68.682363,60.8920852,289.472,16,
2022.06.16 20:37:50.5018,19.192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,972.39,20.47,20.2,20.64,2022/06/16,17:14:19,68.6823643,60.8920833,291.218,16,
2022.06.16 20:37:50.5343,19.224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,972.25,20.47,20.2,20.64,2022/06/16,17:14:20,68.6823634,60.8920832,293.085,16,
2022.06.16 20:37:50.5504,19.241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,972.08,20.45,20.2,20.63,2022/06/16,17:14:21,68.6823612,60.892082,294.917,16,
2022.06.16 20:37:50.5844,19.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,971.85,20.43,20.2,20.61,2022/06/16,17:14:22,68.6823584,60.8920815,296.87,16,
2022.06.16 20:37:50.6009,19.291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,971.66,20.4,20.3,20.61,2022/06/16,17:14:23,68.6823576,60.8920827,298.651,16,
2022.06.16 20:37:50.6330,19.323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,971.44,20.4,20.3,20.59,2022/06/16,17:14:24,68.6823564,60.8920846,300.705,16,
2022.06.16 20:37:50.6648,19.355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,971.21,20.4,20.3,20.59,2022/06/16,17:14:25,68.6823553,60.892086,302.681,16,
2022.06.16 20:37:50.6842,19.374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,971.09,20.35,20.3,20.56,2022/06/16,17:14:26,68.6823539,60.8920881,304.716,16,
2022.06.16 20:37:50.7158,19.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970.84,20.35,20.3,20.55,2022/06/16,17:14:27,68.6823518,60.8920891,306.609,16,
2022.06.16 20:37:50.7313,19.421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970.66,20.34,20.3,20.52,2022/06/16,17:14:28,68.68235,60.8920892,308.559,16,
2022.06.16 20:37:50.7626,19.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970.42,20.32,20.4,20.51,2022/06/16,17:14:29,68.6823494,60.8920896,310.488,16,
2022.06.16 20:37:50.7938,19.484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970.27,20.26,20.4,20.49,2022/06/16,17:14:30,68.6823499,60.8920897,312.159,16,
2022.06.16 20:37:50.8096,19.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970.05,20.28,20.4,20.49,2022/06/16,17:14:31,68.6823515,60.8920905,313.879,16,
2022.06.16 20:37:50.8463,19.537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969.79,20.26,20.4,20.46,2022/06/16,17:14:32,68.6823517,60.8920912,315.554,16,
2022.06.16 20:37:50.8633,19.553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969.63,20.24,20.5,20.46,2022/06/16,17:14:33,68.682352,60.892092,317.284,16,
2022.06.16 20:37:50.8793,19.569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969.45,20.25,20.5,20.44,2022/06/16,17:14:34,68.6823524,60.892095,319.331,16,
2022.06.16 20:37:50.9152,19.605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969.25,20.2,20.5,20.42,2022/06/16,17:14:35,68.6823528,60.8920974,321.185,16,
2022.06.16 20:37:50.9481,19.638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,968.99,20.19,20.6,20.41,2022/06/16,17:14:36,68.6823514,60.8920992,323.156,16,
2022.06.16 20:37:50.9712,19.661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,968.86,20.19,20.6,20.4,2022/06/16,17:14:37,68.68235,60.8921012,325.397,16,
2022.06.16 20:37:50.9985,19.689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,968.66,20.16,20.5,20.38,2022/06/16,17:14:38,68.6823484,60.8921038,327.522,16,
2022.06.16 20:37:51.0257,19.716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,968.47,20.16,20.6,20.35,2022/06/16,17:14:39,68.6823468,60.8921049,329.657,16,
2022.06.16 20:37:51.0461,19.736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,968.25,20.15,20.6,20.35,2022/06/16,17:14:40,68.6823452,60.8921054,332.027,16,
2022.06.16 20:37:51.0778,19.768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,968.09,20.11,20.6,20.33,2022/06/16,17:14:41,68.6823445,60.8921057,333.775,16,
2022.06.16 20:37:51.1021,19.792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,967.88,20.08,20.7,20.31,2022/06/16,17:14:42,68.6823439,60.8921054,335.362,16,
2022.06.16 20:37:51.1266,19.817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,967.75,20.06,20.7,20.3,2022/06/16,17:14:43,68.6823429,60.892104,336.899,16,
2022.06.16 20:37:51.1519,19.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,967.55,20.06,20.7,20.3,2022/06/16,17:14:44,68.6823409,60.8921023,338.351,16,
2022.06.16 20:37:51.1681,19.858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,967.34,20.03,20.7,20.27,2022/06/16,17:14:45,68.6823399,60.8921011,339.858,16,
2022.06.16 20:37:51.2006,19.891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,967.16,20,20.8,20.26,2022/06/16,17:14:46,68.6823388,60.8920989,341.487,16,
2022.06.16 20:37:51.2325,19.923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966.96,19.99,20.8,20.25,2022/06/16,17:14:47,68.6823371,60.8920983,343.027,16,
2022.06.16 20:37:51.2491,19.939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966.75,19.99,20.8,20.23,2022/06/16,17:14:48,68.6823349,60.8921,345.022,16,
2022.06.16 20:37:51.2816,19.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966.53,19.98,20.9,20.22,2022/06/16,17:14:49,68.6823335,60.8921,346.855,16,
2022.06.16 20:37:51.2978,19.988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966.32,19.95,20.9,20.2,2022/06/16,17:14:50,68.6823314,60.8920996,348.542,16,
2022.06.16 20:37:51.3317,20.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966.18,19.95,20.9,20.19,2022/06/16,17:14:51,68.6823301,60.8920995,349.932,16,
2022.06.16 20:37:51.3638,20.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,965.94,19.97,20.9,20.16,2022/06/16,17:14:52,68.6823296,60.8921004,351.582,16,
2022.06.16 20:37:51.3803,20.070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,965.79,19.93,21,20.15,2022/06/16,17:14:53,68.6823291,60.8921012,353.206,16,
2022.06.16 20:37:51.4125,20.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,965.6,19.9,21,20.14,2022/06/16,17:14:54,68.6823272,60.892102,354.961,16,
2022.06.16 20:37:51.4315,20.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,965.4,19.9,21,20.14,2022/06/16,17:14:55,68.6823255,60.8921014,356.708,16,
2022.06.16 20:37:51.4537,20.144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,965.18,19.86,21.1,20.11,2022/06/16,17:14:56,68.6823243,60.8921012,358.622,16,
2022.06.16 20:37:51.4860,20.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964.99,19.86,21.1,20.08,2022/06/16,17:14:57,68.6823216,60.892101,360.25,16,
2022.06.16 20:37:51.5176,20.208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964.74,19.83,21.1,20.08,2022/06/16,17:14:58,68.6823194,60.8921015,362.089,16,
2022.06.16 20:37:51.5461,20.236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964.59,19.83,21.2,20.05,2022/06/16,17:14:59,68.6823182,60.8921021,363.684,16,
2022.06.16 20:37:51.5714,20.262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964.37,19.79,21.2,20.05,2022/06/16,17:15:00,68.6823178,60.8921035,365.389,16,
2022.06.16 20:37:51.5964,20.287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964.17,19.77,21.2,20.03,2022/06/16,17:15:01,68.6823175,60.8921039,367.106,16,
2022.06.16 20:37:51.6125,20.303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963.96,19.74,21.2,20.01,2022/06/16,17:15:02,68.6823168,60.892103,368.697,16,
2022.06.16 20:37:51.6493,20.339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963.83,19.75,21.3,20.01,2022/06/16,17:15:03,68.6823158,60.8921028,370.566,16,
2022.06.16 20:37:51.6750,20.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963.59,19.74,21.3,19.98,2022/06/16,17:15:04,68.6823155,60.892102,372.379,16,
2022.06.16 20:37:51.7017,20.392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963.41,19.73,21.3,19.98,2022/06/16,17:15:05,68.6823153,60.8921023,374.212,16,
2022.06.16 20:37:51.7174,20.408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963.24,19.7,21.3,19.96,2022/06/16,17:15:06,68.6823149,60.892101,375.952,16,
2022.06.16 20:37:51.7493,20.440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,962.97,19.68,21.3,19.92,2022/06/16,17:15:07,68.6823138,60.8920995,377.836,16,
2022.06.16 20:37:51.7650,20.455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,962.79,19.65,21.3,19.91,2022/06/16,17:15:08,68.682313,60.8920991,379.629,16,
2022.06.16 20:37:51.7964,20.487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,962.6,19.65,21.4,19.9,2022/06/16,17:15:09,68.6823129,60.892098,381.351,16,
2022.06.16 20:37:51.8279,20.518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,962.37,19.64,21.4,19.87,2022/06/16,17:15:10,68.6823125,60.8920966,382.966,16,
2022.06.16 20:37:51.8440,20.534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,962.24,19.6,21.4,19.87,2022/06/16,17:15:11,68.6823115,60.8920962,384.937,16,
2022.06.16 20:37:51.8760,20.566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961.99,19.59,21.4,19.86,2022/06/16,17:15:12,68.6823108,60.892096,386.847,16,
2022.06.16 20:37:51.9085,20.599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961.8,19.57,21.5,19.83,2022/06/16,17:15:13,68.6823107,60.8920962,388.534,16,
2022.06.16 20:37:51.9326,20.623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961.6,19.55,21.5,19.81,2022/06/16,17:15:14,68.6823112,60.8920967,390.12,16,
2022.06.16 20:37:51.9621,20.652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961.41,19.54,21.5,19.8,2022/06/16,17:15:15,68.6823111,60.8920965,391.845,16,
2022.06.16 20:37:51.9635,20.654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961.26,19.51,21.5,19.79,2022/06/16,17:15:16,68.6823101,60.8920962,393.46,16,
2022.06.16 20:37:52.0001,20.690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961.03,19.51,21.6,19.77,2022/06/16,17:15:17,68.6823092,60.8920964,395.074,16,
2022.06.16 20:37:52.0334,20.724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960.85,19.47,21.6,19.76,2022/06/16,17:15:18,68.6823084,60.8920964,396.629,16,
2022.06.16 20:37:52.0493,20.740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960.63,19.43,21.6,19.73,2022/06/16,17:15:19,68.6823091,60.8920964,398.526,16,
2022.06.16 20:37:52.0818,20.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960.47,19.43,21.7,19.72,2022/06/16,17:15:20,68.6823099,60.8920951,400.207,16,
